dt_abertura;Year;Month;Day
09/03/1993;1993;mar;9
10/03/1993;1993;mar;10
11/03/1993;1993;mar;11
12/03/1993;1993;mar;12
13/03/1993;1993;mar;13
14/03/1993;1993;mar;14
15/03/1993;1993;mar;15
16/03/1993;1993;mar;16
17/03/1993;1993;mar;17
18/03/1993;1993;mar;18
19/03/1993;1993;mar;19
20/03/1993;1993;mar;20
21/03/1993;1993;mar;21
22/03/1993;1993;mar;22
23/03/1993;1993;mar;23
24/03/1993;1993;mar;24
25/03/1993;1993;mar;25
26/03/1993;1993;mar;26
27/03/1993;1993;mar;27
28/03/1993;1993;mar;28
29/03/1993;1993;mar;29
30/03/1993;1993;mar;30
31/03/1993;1993;mar;31
01/04/1993;1993;abr;1
02/04/1993;1993;abr;2
03/04/1993;1993;abr;3
04/04/1993;1993;abr;4
05/04/1993;1993;abr;5
06/04/1993;1993;abr;6
07/04/1993;1993;abr;7
08/04/1993;1993;abr;8
09/04/1993;1993;abr;9
10/04/1993;1993;abr;10
11/04/1993;1993;abr;11
12/04/1993;1993;abr;12
13/04/1993;1993;abr;13
14/04/1993;1993;abr;14
15/04/1993;1993;abr;15
16/04/1993;1993;abr;16
17/04/1993;1993;abr;17
18/04/1993;1993;abr;18
19/04/1993;1993;abr;19
20/04/1993;1993;abr;20
21/04/1993;1993;abr;21
22/04/1993;1993;abr;22
23/04/1993;1993;abr;23
24/04/1993;1993;abr;24
25/04/1993;1993;abr;25
26/04/1993;1993;abr;26
27/04/1993;1993;abr;27
28/04/1993;1993;abr;28
29/04/1993;1993;abr;29
30/04/1993;1993;abr;30
01/05/1993;1993;mai;1
02/05/1993;1993;mai;2
03/05/1993;1993;mai;3
04/05/1993;1993;mai;4
05/05/1993;1993;mai;5
06/05/1993;1993;mai;6
07/05/1993;1993;mai;7
08/05/1993;1993;mai;8
09/05/1993;1993;mai;9
10/05/1993;1993;mai;10
11/05/1993;1993;mai;11
12/05/1993;1993;mai;12
13/05/1993;1993;mai;13
14/05/1993;1993;mai;14
15/05/1993;1993;mai;15
16/05/1993;1993;mai;16
17/05/1993;1993;mai;17
18/05/1993;1993;mai;18
19/05/1993;1993;mai;19
20/05/1993;1993;mai;20
21/05/1993;1993;mai;21
22/05/1993;1993;mai;22
23/05/1993;1993;mai;23
24/05/1993;1993;mai;24
25/05/1993;1993;mai;25
26/05/1993;1993;mai;26
27/05/1993;1993;mai;27
28/05/1993;1993;mai;28
29/05/1993;1993;mai;29
30/05/1993;1993;mai;30
31/05/1993;1993;mai;31
01/06/1993;1993;jun;1
02/06/1993;1993;jun;2
03/06/1993;1993;jun;3
04/06/1993;1993;jun;4
05/06/1993;1993;jun;5
06/06/1993;1993;jun;6
07/06/1993;1993;jun;7
08/06/1993;1993;jun;8
09/06/1993;1993;jun;9
10/06/1993;1993;jun;10
11/06/1993;1993;jun;11
12/06/1993;1993;jun;12
13/06/1993;1993;jun;13
14/06/1993;1993;jun;14
15/06/1993;1993;jun;15
16/06/1993;1993;jun;16
17/06/1993;1993;jun;17
18/06/1993;1993;jun;18
19/06/1993;1993;jun;19
20/06/1993;1993;jun;20
21/06/1993;1993;jun;21
22/06/1993;1993;jun;22
23/06/1993;1993;jun;23
24/06/1993;1993;jun;24
25/06/1993;1993;jun;25
26/06/1993;1993;jun;26
27/06/1993;1993;jun;27
28/06/1993;1993;jun;28
29/06/1993;1993;jun;29
30/06/1993;1993;jun;30
01/07/1993;1993;jul;1
02/07/1993;1993;jul;2
03/07/1993;1993;jul;3
04/07/1993;1993;jul;4
05/07/1993;1993;jul;5
06/07/1993;1993;jul;6
07/07/1993;1993;jul;7
08/07/1993;1993;jul;8
09/07/1993;1993;jul;9
10/07/1993;1993;jul;10
11/07/1993;1993;jul;11
12/07/1993;1993;jul;12
13/07/1993;1993;jul;13
14/07/1993;1993;jul;14
15/07/1993;1993;jul;15
16/07/1993;1993;jul;16
17/07/1993;1993;jul;17
18/07/1993;1993;jul;18
19/07/1993;1993;jul;19
20/07/1993;1993;jul;20
21/07/1993;1993;jul;21
22/07/1993;1993;jul;22
23/07/1993;1993;jul;23
24/07/1993;1993;jul;24
25/07/1993;1993;jul;25
26/07/1993;1993;jul;26
27/07/1993;1993;jul;27
28/07/1993;1993;jul;28
29/07/1993;1993;jul;29
30/07/1993;1993;jul;30
31/07/1993;1993;jul;31
01/08/1993;1993;ago;1
02/08/1993;1993;ago;2
03/08/1993;1993;ago;3
04/08/1993;1993;ago;4
05/08/1993;1993;ago;5
06/08/1993;1993;ago;6
07/08/1993;1993;ago;7
08/08/1993;1993;ago;8
09/08/1993;1993;ago;9
10/08/1993;1993;ago;10
11/08/1993;1993;ago;11
12/08/1993;1993;ago;12
13/08/1993;1993;ago;13
14/08/1993;1993;ago;14
15/08/1993;1993;ago;15
16/08/1993;1993;ago;16
17/08/1993;1993;ago;17
18/08/1993;1993;ago;18
19/08/1993;1993;ago;19
20/08/1993;1993;ago;20
21/08/1993;1993;ago;21
22/08/1993;1993;ago;22
23/08/1993;1993;ago;23
24/08/1993;1993;ago;24
25/08/1993;1993;ago;25
26/08/1993;1993;ago;26
27/08/1993;1993;ago;27
28/08/1993;1993;ago;28
29/08/1993;1993;ago;29
30/08/1993;1993;ago;30
31/08/1993;1993;ago;31
01/09/1993;1993;set;1
02/09/1993;1993;set;2
03/09/1993;1993;set;3
04/09/1993;1993;set;4
05/09/1993;1993;set;5
06/09/1993;1993;set;6
07/09/1993;1993;set;7
08/09/1993;1993;set;8
09/09/1993;1993;set;9
10/09/1993;1993;set;10
11/09/1993;1993;set;11
12/09/1993;1993;set;12
13/09/1993;1993;set;13
14/09/1993;1993;set;14
15/09/1993;1993;set;15
16/09/1993;1993;set;16
17/09/1993;1993;set;17
18/09/1993;1993;set;18
19/09/1993;1993;set;19
20/09/1993;1993;set;20
21/09/1993;1993;set;21
22/09/1993;1993;set;22
23/09/1993;1993;set;23
24/09/1993;1993;set;24
25/09/1993;1993;set;25
26/09/1993;1993;set;26
27/09/1993;1993;set;27
28/09/1993;1993;set;28
29/09/1993;1993;set;29
30/09/1993;1993;set;30
01/10/1993;1993;out;1
02/10/1993;1993;out;2
03/10/1993;1993;out;3
04/10/1993;1993;out;4
05/10/1993;1993;out;5
06/10/1993;1993;out;6
07/10/1993;1993;out;7
08/10/1993;1993;out;8
09/10/1993;1993;out;9
10/10/1993;1993;out;10
11/10/1993;1993;out;11
12/10/1993;1993;out;12
13/10/1993;1993;out;13
14/10/1993;1993;out;14
15/10/1993;1993;out;15
16/10/1993;1993;out;16
17/10/1993;1993;out;17
18/10/1993;1993;out;18
19/10/1993;1993;out;19
20/10/1993;1993;out;20
21/10/1993;1993;out;21
22/10/1993;1993;out;22
23/10/1993;1993;out;23
24/10/1993;1993;out;24
25/10/1993;1993;out;25
26/10/1993;1993;out;26
27/10/1993;1993;out;27
28/10/1993;1993;out;28
29/10/1993;1993;out;29
30/10/1993;1993;out;30
31/10/1993;1993;out;31
01/11/1993;1993;nov;1
02/11/1993;1993;nov;2
03/11/1993;1993;nov;3
04/11/1993;1993;nov;4
05/11/1993;1993;nov;5
06/11/1993;1993;nov;6
07/11/1993;1993;nov;7
08/11/1993;1993;nov;8
09/11/1993;1993;nov;9
10/11/1993;1993;nov;10
11/11/1993;1993;nov;11
12/11/1993;1993;nov;12
13/11/1993;1993;nov;13
14/11/1993;1993;nov;14
15/11/1993;1993;nov;15
16/11/1993;1993;nov;16
17/11/1993;1993;nov;17
18/11/1993;1993;nov;18
19/11/1993;1993;nov;19
20/11/1993;1993;nov;20
21/11/1993;1993;nov;21
22/11/1993;1993;nov;22
23/11/1993;1993;nov;23
24/11/1993;1993;nov;24
25/11/1993;1993;nov;25
26/11/1993;1993;nov;26
27/11/1993;1993;nov;27
28/11/1993;1993;nov;28
29/11/1993;1993;nov;29
30/11/1993;1993;nov;30
01/12/1993;1993;dez;1
02/12/1993;1993;dez;2
03/12/1993;1993;dez;3
04/12/1993;1993;dez;4
05/12/1993;1993;dez;5
06/12/1993;1993;dez;6
07/12/1993;1993;dez;7
08/12/1993;1993;dez;8
09/12/1993;1993;dez;9
10/12/1993;1993;dez;10
11/12/1993;1993;dez;11
12/12/1993;1993;dez;12
13/12/1993;1993;dez;13
14/12/1993;1993;dez;14
15/12/1993;1993;dez;15
16/12/1993;1993;dez;16
17/12/1993;1993;dez;17
18/12/1993;1993;dez;18
19/12/1993;1993;dez;19
20/12/1993;1993;dez;20
21/12/1993;1993;dez;21
22/12/1993;1993;dez;22
23/12/1993;1993;dez;23
24/12/1993;1993;dez;24
25/12/1993;1993;dez;25
26/12/1993;1993;dez;26
27/12/1993;1993;dez;27
28/12/1993;1993;dez;28
29/12/1993;1993;dez;29
30/12/1993;1993;dez;30
31/12/1993;1993;dez;31
01/01/1994;1994;jan;1
02/01/1994;1994;jan;2
03/01/1994;1994;jan;3
04/01/1994;1994;jan;4
05/01/1994;1994;jan;5
06/01/1994;1994;jan;6
07/01/1994;1994;jan;7
08/01/1994;1994;jan;8
09/01/1994;1994;jan;9
10/01/1994;1994;jan;10
11/01/1994;1994;jan;11
12/01/1994;1994;jan;12
13/01/1994;1994;jan;13
14/01/1994;1994;jan;14
15/01/1994;1994;jan;15
16/01/1994;1994;jan;16
17/01/1994;1994;jan;17
18/01/1994;1994;jan;18
19/01/1994;1994;jan;19
20/01/1994;1994;jan;20
21/01/1994;1994;jan;21
22/01/1994;1994;jan;22
23/01/1994;1994;jan;23
24/01/1994;1994;jan;24
25/01/1994;1994;jan;25
26/01/1994;1994;jan;26
27/01/1994;1994;jan;27
28/01/1994;1994;jan;28
29/01/1994;1994;jan;29
30/01/1994;1994;jan;30
31/01/1994;1994;jan;31
01/02/1994;1994;fev;1
02/02/1994;1994;fev;2
03/02/1994;1994;fev;3
04/02/1994;1994;fev;4
05/02/1994;1994;fev;5
06/02/1994;1994;fev;6
07/02/1994;1994;fev;7
08/02/1994;1994;fev;8
09/02/1994;1994;fev;9
10/02/1994;1994;fev;10
11/02/1994;1994;fev;11
12/02/1994;1994;fev;12
13/02/1994;1994;fev;13
14/02/1994;1994;fev;14
15/02/1994;1994;fev;15
16/02/1994;1994;fev;16
17/02/1994;1994;fev;17
18/02/1994;1994;fev;18
19/02/1994;1994;fev;19
20/02/1994;1994;fev;20
21/02/1994;1994;fev;21
22/02/1994;1994;fev;22
23/02/1994;1994;fev;23
24/02/1994;1994;fev;24
25/02/1994;1994;fev;25
26/02/1994;1994;fev;26
27/02/1994;1994;fev;27
28/02/1994;1994;fev;28
01/03/1994;1994;mar;1
02/03/1994;1994;mar;2
03/03/1994;1994;mar;3
04/03/1994;1994;mar;4
05/03/1994;1994;mar;5
06/03/1994;1994;mar;6
07/03/1994;1994;mar;7
08/03/1994;1994;mar;8
09/03/1994;1994;mar;9
10/03/1994;1994;mar;10
11/03/1994;1994;mar;11
12/03/1994;1994;mar;12
13/03/1994;1994;mar;13
14/03/1994;1994;mar;14
15/03/1994;1994;mar;15
16/03/1994;1994;mar;16
17/03/1994;1994;mar;17
18/03/1994;1994;mar;18
19/03/1994;1994;mar;19
20/03/1994;1994;mar;20
21/03/1994;1994;mar;21
22/03/1994;1994;mar;22
23/03/1994;1994;mar;23
24/03/1994;1994;mar;24
25/03/1994;1994;mar;25
26/03/1994;1994;mar;26
27/03/1994;1994;mar;27
28/03/1994;1994;mar;28
29/03/1994;1994;mar;29
30/03/1994;1994;mar;30
31/03/1994;1994;mar;31
01/04/1994;1994;abr;1
02/04/1994;1994;abr;2
03/04/1994;1994;abr;3
04/04/1994;1994;abr;4
05/04/1994;1994;abr;5
06/04/1994;1994;abr;6
07/04/1994;1994;abr;7
08/04/1994;1994;abr;8
09/04/1994;1994;abr;9
10/04/1994;1994;abr;10
11/04/1994;1994;abr;11
12/04/1994;1994;abr;12
13/04/1994;1994;abr;13
14/04/1994;1994;abr;14
15/04/1994;1994;abr;15
16/04/1994;1994;abr;16
17/04/1994;1994;abr;17
18/04/1994;1994;abr;18
19/04/1994;1994;abr;19
20/04/1994;1994;abr;20
21/04/1994;1994;abr;21
22/04/1994;1994;abr;22
23/04/1994;1994;abr;23
24/04/1994;1994;abr;24
25/04/1994;1994;abr;25
26/04/1994;1994;abr;26
27/04/1994;1994;abr;27
28/04/1994;1994;abr;28
29/04/1994;1994;abr;29
30/04/1994;1994;abr;30
01/05/1994;1994;mai;1
02/05/1994;1994;mai;2
03/05/1994;1994;mai;3
04/05/1994;1994;mai;4
05/05/1994;1994;mai;5
06/05/1994;1994;mai;6
07/05/1994;1994;mai;7
08/05/1994;1994;mai;8
09/05/1994;1994;mai;9
10/05/1994;1994;mai;10
11/05/1994;1994;mai;11
12/05/1994;1994;mai;12
13/05/1994;1994;mai;13
14/05/1994;1994;mai;14
15/05/1994;1994;mai;15
16/05/1994;1994;mai;16
17/05/1994;1994;mai;17
18/05/1994;1994;mai;18
19/05/1994;1994;mai;19
20/05/1994;1994;mai;20
21/05/1994;1994;mai;21
22/05/1994;1994;mai;22
23/05/1994;1994;mai;23
24/05/1994;1994;mai;24
25/05/1994;1994;mai;25
26/05/1994;1994;mai;26
27/05/1994;1994;mai;27
28/05/1994;1994;mai;28
29/05/1994;1994;mai;29
30/05/1994;1994;mai;30
31/05/1994;1994;mai;31
01/06/1994;1994;jun;1
02/06/1994;1994;jun;2
03/06/1994;1994;jun;3
04/06/1994;1994;jun;4
05/06/1994;1994;jun;5
06/06/1994;1994;jun;6
07/06/1994;1994;jun;7
08/06/1994;1994;jun;8
09/06/1994;1994;jun;9
10/06/1994;1994;jun;10
11/06/1994;1994;jun;11
12/06/1994;1994;jun;12
13/06/1994;1994;jun;13
14/06/1994;1994;jun;14
15/06/1994;1994;jun;15
16/06/1994;1994;jun;16
17/06/1994;1994;jun;17
18/06/1994;1994;jun;18
19/06/1994;1994;jun;19
20/06/1994;1994;jun;20
21/06/1994;1994;jun;21
22/06/1994;1994;jun;22
23/06/1994;1994;jun;23
24/06/1994;1994;jun;24
25/06/1994;1994;jun;25
26/06/1994;1994;jun;26
27/06/1994;1994;jun;27
28/06/1994;1994;jun;28
29/06/1994;1994;jun;29
30/06/1994;1994;jun;30
01/07/1994;1994;jul;1
02/07/1994;1994;jul;2
03/07/1994;1994;jul;3
04/07/1994;1994;jul;4
05/07/1994;1994;jul;5
06/07/1994;1994;jul;6
07/07/1994;1994;jul;7
08/07/1994;1994;jul;8
09/07/1994;1994;jul;9
10/07/1994;1994;jul;10
11/07/1994;1994;jul;11
12/07/1994;1994;jul;12
13/07/1994;1994;jul;13
14/07/1994;1994;jul;14
15/07/1994;1994;jul;15
16/07/1994;1994;jul;16
17/07/1994;1994;jul;17
18/07/1994;1994;jul;18
19/07/1994;1994;jul;19
20/07/1994;1994;jul;20
21/07/1994;1994;jul;21
22/07/1994;1994;jul;22
23/07/1994;1994;jul;23
24/07/1994;1994;jul;24
25/07/1994;1994;jul;25
26/07/1994;1994;jul;26
27/07/1994;1994;jul;27
28/07/1994;1994;jul;28
29/07/1994;1994;jul;29
30/07/1994;1994;jul;30
31/07/1994;1994;jul;31
01/08/1994;1994;ago;1
02/08/1994;1994;ago;2
03/08/1994;1994;ago;3
04/08/1994;1994;ago;4
05/08/1994;1994;ago;5
06/08/1994;1994;ago;6
07/08/1994;1994;ago;7
08/08/1994;1994;ago;8
09/08/1994;1994;ago;9
10/08/1994;1994;ago;10
11/08/1994;1994;ago;11
12/08/1994;1994;ago;12
13/08/1994;1994;ago;13
14/08/1994;1994;ago;14
15/08/1994;1994;ago;15
16/08/1994;1994;ago;16
17/08/1994;1994;ago;17
18/08/1994;1994;ago;18
19/08/1994;1994;ago;19
20/08/1994;1994;ago;20
21/08/1994;1994;ago;21
22/08/1994;1994;ago;22
23/08/1994;1994;ago;23
24/08/1994;1994;ago;24
25/08/1994;1994;ago;25
26/08/1994;1994;ago;26
27/08/1994;1994;ago;27
28/08/1994;1994;ago;28
29/08/1994;1994;ago;29
30/08/1994;1994;ago;30
31/08/1994;1994;ago;31
01/09/1994;1994;set;1
02/09/1994;1994;set;2
03/09/1994;1994;set;3
04/09/1994;1994;set;4
05/09/1994;1994;set;5
06/09/1994;1994;set;6
07/09/1994;1994;set;7
08/09/1994;1994;set;8
09/09/1994;1994;set;9
10/09/1994;1994;set;10
11/09/1994;1994;set;11
12/09/1994;1994;set;12
13/09/1994;1994;set;13
14/09/1994;1994;set;14
15/09/1994;1994;set;15
16/09/1994;1994;set;16
17/09/1994;1994;set;17
18/09/1994;1994;set;18
19/09/1994;1994;set;19
20/09/1994;1994;set;20
21/09/1994;1994;set;21
22/09/1994;1994;set;22
23/09/1994;1994;set;23
24/09/1994;1994;set;24
25/09/1994;1994;set;25
26/09/1994;1994;set;26
27/09/1994;1994;set;27
28/09/1994;1994;set;28
29/09/1994;1994;set;29
30/09/1994;1994;set;30
01/10/1994;1994;out;1
02/10/1994;1994;out;2
03/10/1994;1994;out;3
04/10/1994;1994;out;4
05/10/1994;1994;out;5
06/10/1994;1994;out;6
07/10/1994;1994;out;7
08/10/1994;1994;out;8
09/10/1994;1994;out;9
10/10/1994;1994;out;10
11/10/1994;1994;out;11
12/10/1994;1994;out;12
13/10/1994;1994;out;13
14/10/1994;1994;out;14
15/10/1994;1994;out;15
16/10/1994;1994;out;16
17/10/1994;1994;out;17
18/10/1994;1994;out;18
19/10/1994;1994;out;19
20/10/1994;1994;out;20
21/10/1994;1994;out;21
22/10/1994;1994;out;22
23/10/1994;1994;out;23
24/10/1994;1994;out;24
25/10/1994;1994;out;25
26/10/1994;1994;out;26
27/10/1994;1994;out;27
28/10/1994;1994;out;28
29/10/1994;1994;out;29
30/10/1994;1994;out;30
31/10/1994;1994;out;31
01/11/1994;1994;nov;1
02/11/1994;1994;nov;2
03/11/1994;1994;nov;3
04/11/1994;1994;nov;4
05/11/1994;1994;nov;5
06/11/1994;1994;nov;6
07/11/1994;1994;nov;7
08/11/1994;1994;nov;8
09/11/1994;1994;nov;9
10/11/1994;1994;nov;10
11/11/1994;1994;nov;11
12/11/1994;1994;nov;12
13/11/1994;1994;nov;13
14/11/1994;1994;nov;14
15/11/1994;1994;nov;15
16/11/1994;1994;nov;16
17/11/1994;1994;nov;17
18/11/1994;1994;nov;18
19/11/1994;1994;nov;19
20/11/1994;1994;nov;20
21/11/1994;1994;nov;21
22/11/1994;1994;nov;22
23/11/1994;1994;nov;23
24/11/1994;1994;nov;24
25/11/1994;1994;nov;25
26/11/1994;1994;nov;26
27/11/1994;1994;nov;27
28/11/1994;1994;nov;28
29/11/1994;1994;nov;29
30/11/1994;1994;nov;30
01/12/1994;1994;dez;1
02/12/1994;1994;dez;2
03/12/1994;1994;dez;3
04/12/1994;1994;dez;4
05/12/1994;1994;dez;5
06/12/1994;1994;dez;6
07/12/1994;1994;dez;7
08/12/1994;1994;dez;8
09/12/1994;1994;dez;9
10/12/1994;1994;dez;10
11/12/1994;1994;dez;11
12/12/1994;1994;dez;12
13/12/1994;1994;dez;13
14/12/1994;1994;dez;14
15/12/1994;1994;dez;15
16/12/1994;1994;dez;16
17/12/1994;1994;dez;17
18/12/1994;1994;dez;18
19/12/1994;1994;dez;19
20/12/1994;1994;dez;20
21/12/1994;1994;dez;21
22/12/1994;1994;dez;22
23/12/1994;1994;dez;23
24/12/1994;1994;dez;24
25/12/1994;1994;dez;25
26/12/1994;1994;dez;26
27/12/1994;1994;dez;27
28/12/1994;1994;dez;28
29/12/1994;1994;dez;29
30/12/1994;1994;dez;30
31/12/1994;1994;dez;31
01/01/1995;1995;jan;1
02/01/1995;1995;jan;2
03/01/1995;1995;jan;3
04/01/1995;1995;jan;4
05/01/1995;1995;jan;5
06/01/1995;1995;jan;6
07/01/1995;1995;jan;7
08/01/1995;1995;jan;8
09/01/1995;1995;jan;9
10/01/1995;1995;jan;10
11/01/1995;1995;jan;11
12/01/1995;1995;jan;12
13/01/1995;1995;jan;13
14/01/1995;1995;jan;14
15/01/1995;1995;jan;15
16/01/1995;1995;jan;16
17/01/1995;1995;jan;17
18/01/1995;1995;jan;18
19/01/1995;1995;jan;19
20/01/1995;1995;jan;20
21/01/1995;1995;jan;21
22/01/1995;1995;jan;22
23/01/1995;1995;jan;23
24/01/1995;1995;jan;24
25/01/1995;1995;jan;25
26/01/1995;1995;jan;26
27/01/1995;1995;jan;27
28/01/1995;1995;jan;28
29/01/1995;1995;jan;29
30/01/1995;1995;jan;30
31/01/1995;1995;jan;31
01/02/1995;1995;fev;1
02/02/1995;1995;fev;2
03/02/1995;1995;fev;3
04/02/1995;1995;fev;4
05/02/1995;1995;fev;5
06/02/1995;1995;fev;6
07/02/1995;1995;fev;7
08/02/1995;1995;fev;8
09/02/1995;1995;fev;9
10/02/1995;1995;fev;10
11/02/1995;1995;fev;11
12/02/1995;1995;fev;12
13/02/1995;1995;fev;13
14/02/1995;1995;fev;14
15/02/1995;1995;fev;15
16/02/1995;1995;fev;16
17/02/1995;1995;fev;17
18/02/1995;1995;fev;18
19/02/1995;1995;fev;19
20/02/1995;1995;fev;20
21/02/1995;1995;fev;21
22/02/1995;1995;fev;22
23/02/1995;1995;fev;23
24/02/1995;1995;fev;24
25/02/1995;1995;fev;25
26/02/1995;1995;fev;26
27/02/1995;1995;fev;27
28/02/1995;1995;fev;28
01/03/1995;1995;mar;1
02/03/1995;1995;mar;2
03/03/1995;1995;mar;3
04/03/1995;1995;mar;4
05/03/1995;1995;mar;5
06/03/1995;1995;mar;6
07/03/1995;1995;mar;7
08/03/1995;1995;mar;8
09/03/1995;1995;mar;9
10/03/1995;1995;mar;10
11/03/1995;1995;mar;11
12/03/1995;1995;mar;12
13/03/1995;1995;mar;13
14/03/1995;1995;mar;14
15/03/1995;1995;mar;15
16/03/1995;1995;mar;16
17/03/1995;1995;mar;17
18/03/1995;1995;mar;18
19/03/1995;1995;mar;19
20/03/1995;1995;mar;20
21/03/1995;1995;mar;21
22/03/1995;1995;mar;22
23/03/1995;1995;mar;23
24/03/1995;1995;mar;24
25/03/1995;1995;mar;25
26/03/1995;1995;mar;26
27/03/1995;1995;mar;27
28/03/1995;1995;mar;28
29/03/1995;1995;mar;29
30/03/1995;1995;mar;30
31/03/1995;1995;mar;31
01/04/1995;1995;abr;1
02/04/1995;1995;abr;2
03/04/1995;1995;abr;3
04/04/1995;1995;abr;4
05/04/1995;1995;abr;5
06/04/1995;1995;abr;6
07/04/1995;1995;abr;7
08/04/1995;1995;abr;8
09/04/1995;1995;abr;9
10/04/1995;1995;abr;10
11/04/1995;1995;abr;11
12/04/1995;1995;abr;12
13/04/1995;1995;abr;13
14/04/1995;1995;abr;14
15/04/1995;1995;abr;15
16/04/1995;1995;abr;16
17/04/1995;1995;abr;17
18/04/1995;1995;abr;18
19/04/1995;1995;abr;19
20/04/1995;1995;abr;20
21/04/1995;1995;abr;21
22/04/1995;1995;abr;22
23/04/1995;1995;abr;23
24/04/1995;1995;abr;24
25/04/1995;1995;abr;25
26/04/1995;1995;abr;26
27/04/1995;1995;abr;27
28/04/1995;1995;abr;28
29/04/1995;1995;abr;29
30/04/1995;1995;abr;30
01/05/1995;1995;mai;1
02/05/1995;1995;mai;2
03/05/1995;1995;mai;3
04/05/1995;1995;mai;4
05/05/1995;1995;mai;5
06/05/1995;1995;mai;6
07/05/1995;1995;mai;7
08/05/1995;1995;mai;8
09/05/1995;1995;mai;9
10/05/1995;1995;mai;10
11/05/1995;1995;mai;11
12/05/1995;1995;mai;12
13/05/1995;1995;mai;13
14/05/1995;1995;mai;14
15/05/1995;1995;mai;15
16/05/1995;1995;mai;16
17/05/1995;1995;mai;17
18/05/1995;1995;mai;18
19/05/1995;1995;mai;19
20/05/1995;1995;mai;20
21/05/1995;1995;mai;21
22/05/1995;1995;mai;22
23/05/1995;1995;mai;23
24/05/1995;1995;mai;24
25/05/1995;1995;mai;25
26/05/1995;1995;mai;26
27/05/1995;1995;mai;27
28/05/1995;1995;mai;28
29/05/1995;1995;mai;29
30/05/1995;1995;mai;30
31/05/1995;1995;mai;31
01/06/1995;1995;jun;1
02/06/1995;1995;jun;2
03/06/1995;1995;jun;3
04/06/1995;1995;jun;4
05/06/1995;1995;jun;5
06/06/1995;1995;jun;6
07/06/1995;1995;jun;7
08/06/1995;1995;jun;8
09/06/1995;1995;jun;9
10/06/1995;1995;jun;10
11/06/1995;1995;jun;11
12/06/1995;1995;jun;12
13/06/1995;1995;jun;13
14/06/1995;1995;jun;14
15/06/1995;1995;jun;15
16/06/1995;1995;jun;16
17/06/1995;1995;jun;17
18/06/1995;1995;jun;18
19/06/1995;1995;jun;19
20/06/1995;1995;jun;20
21/06/1995;1995;jun;21
22/06/1995;1995;jun;22
23/06/1995;1995;jun;23
24/06/1995;1995;jun;24
25/06/1995;1995;jun;25
26/06/1995;1995;jun;26
27/06/1995;1995;jun;27
28/06/1995;1995;jun;28
29/06/1995;1995;jun;29
30/06/1995;1995;jun;30
01/07/1995;1995;jul;1
02/07/1995;1995;jul;2
03/07/1995;1995;jul;3
04/07/1995;1995;jul;4
05/07/1995;1995;jul;5
06/07/1995;1995;jul;6
07/07/1995;1995;jul;7
08/07/1995;1995;jul;8
09/07/1995;1995;jul;9
10/07/1995;1995;jul;10
11/07/1995;1995;jul;11
12/07/1995;1995;jul;12
13/07/1995;1995;jul;13
14/07/1995;1995;jul;14
15/07/1995;1995;jul;15
16/07/1995;1995;jul;16
17/07/1995;1995;jul;17
18/07/1995;1995;jul;18
19/07/1995;1995;jul;19
20/07/1995;1995;jul;20
21/07/1995;1995;jul;21
22/07/1995;1995;jul;22
23/07/1995;1995;jul;23
24/07/1995;1995;jul;24
25/07/1995;1995;jul;25
26/07/1995;1995;jul;26
27/07/1995;1995;jul;27
28/07/1995;1995;jul;28
29/07/1995;1995;jul;29
30/07/1995;1995;jul;30
31/07/1995;1995;jul;31
01/08/1995;1995;ago;1
02/08/1995;1995;ago;2
03/08/1995;1995;ago;3
04/08/1995;1995;ago;4
05/08/1995;1995;ago;5
06/08/1995;1995;ago;6
07/08/1995;1995;ago;7
08/08/1995;1995;ago;8
09/08/1995;1995;ago;9
10/08/1995;1995;ago;10
11/08/1995;1995;ago;11
12/08/1995;1995;ago;12
13/08/1995;1995;ago;13
14/08/1995;1995;ago;14
15/08/1995;1995;ago;15
16/08/1995;1995;ago;16
17/08/1995;1995;ago;17
18/08/1995;1995;ago;18
19/08/1995;1995;ago;19
20/08/1995;1995;ago;20
21/08/1995;1995;ago;21
22/08/1995;1995;ago;22
23/08/1995;1995;ago;23
24/08/1995;1995;ago;24
25/08/1995;1995;ago;25
26/08/1995;1995;ago;26
27/08/1995;1995;ago;27
28/08/1995;1995;ago;28
29/08/1995;1995;ago;29
30/08/1995;1995;ago;30
31/08/1995;1995;ago;31
01/09/1995;1995;set;1
02/09/1995;1995;set;2
03/09/1995;1995;set;3
04/09/1995;1995;set;4
05/09/1995;1995;set;5
06/09/1995;1995;set;6
07/09/1995;1995;set;7
08/09/1995;1995;set;8
09/09/1995;1995;set;9
10/09/1995;1995;set;10
11/09/1995;1995;set;11
12/09/1995;1995;set;12
13/09/1995;1995;set;13
14/09/1995;1995;set;14
15/09/1995;1995;set;15
16/09/1995;1995;set;16
17/09/1995;1995;set;17
18/09/1995;1995;set;18
19/09/1995;1995;set;19
20/09/1995;1995;set;20
21/09/1995;1995;set;21
22/09/1995;1995;set;22
23/09/1995;1995;set;23
24/09/1995;1995;set;24
25/09/1995;1995;set;25
26/09/1995;1995;set;26
27/09/1995;1995;set;27
28/09/1995;1995;set;28
29/09/1995;1995;set;29
30/09/1995;1995;set;30
01/10/1995;1995;out;1
02/10/1995;1995;out;2
03/10/1995;1995;out;3
04/10/1995;1995;out;4
05/10/1995;1995;out;5
06/10/1995;1995;out;6
